merchant_id,merchant_name,category,risk_tier,region
6099,merchant_6099,gaming,medium,EU-West
6100,merchant_6100,utilities,medium,APAC
6101,merchant_6101,crypto,low,US-Central
6102,merchant_6102,travel,low,US-Central
6103,merchant_6103,online,low,US-West
6104,merchant_6104,travel,low,US-Central
6105,merchant_6105,gaming,low,APAC
6106,merchant_6106,restaurant,low,EU-West
6107,merchant_6107,grocery,medium,EU-East
6108,merchant_6108,gaming,high,EU-East
6109,merchant_6109,crypto,high,US-East
6110,merchant_6110,travel,low,US-West
6111,merchant_6111,online,medium,US-Central
6112,merchant_6112,retail,low,US-West
6113,merchant_6113,online,low,US-West
6114,merchant_6114,restaurant,high,US-Central
6115,merchant_6115,restaurant,low,US-Central
6116,merchant_6116,utilities,low,EU-West
6117,merchant_6117,travel,low,US-East
6118,merchant_6118,travel,medium,EU-East
6119,merchant_6119,crypto,high,US-West
6120,merchant_6120,utilities,medium,US-West
6121,merchant_6121,crypto,high,US-East
6122,merchant_6122,travel,low,EU-West
6123,merchant_6123,travel,medium,US-Central
6124,merchant_6124,retail,low,EU-East
6125,merchant_6125,grocery,low,US-East
6126,merchant_6126,utilities,high,EU-West
6127,merchant_6127,travel,low,US-West
6128,merchant_6128,crypto,low,US-West
6129,merchant_6129,travel,low,US-Central
6130,merchant_6130,grocery,medium,APAC
6131,merchant_6131,travel,medium,EU-West
6132,merchant_6132,crypto,high,US-East
6133,merchant_6133,restaurant,low,EU-West
6134,merchant_6134,travel,high,APAC
6135,merchant_6135,restaurant,low,US-West
6136,merchant_6136,grocery,low,EU-West
6137,merchant_6137,gaming,high,EU-East
6138,merchant_6138,crypto,high,US-West
6139,merchant_6139,crypto,high,US-West
6140,merchant_6140,retail,medium,US-West
6141,merchant_6141,restaurant,high,EU-West
6142,merchant_6142,gaming,high,EU-East
6143,merchant_6143,restaurant,medium,US-East
6144,merchant_6144,crypto,high,US-West
6145,merchant_6145,crypto,high,US-East
6146,merchant_6146,grocery,low,US-Central
6147,merchant_6147,retail,low,EU-East
6148,merchant_6148,travel,high,EU-West
6149,merchant_6149,retail,medium,APAC
6150,merchant_6150,retail,low,US-West
6151,merchant_6151,gaming,high,APAC
6152,merchant_6152,grocery,medium,APAC
6153,merchant_6153,grocery,low,EU-West
6154,merchant_6154,restaurant,low,EU-West
6155,merchant_6155,gaming,high,EU-East
6156,merchant_6156,crypto,high,EU-West
6157,merchant_6157,grocery,medium,US-East
6158,merchant_6158,online,low,EU-East
6159,merchant_6159,utilities,medium,US-Central
6160,merchant_6160,travel,low,US-Central
6161,merchant_6161,gaming,high,US-Central
6162,merchant_6162,crypto,low,EU-East
6163,merchant_6163,restaurant,low,APAC
6164,merchant_6164,travel,low,EU-East
6165,merchant_6165,travel,low,US-East
6166,merchant_6166,utilities,low,US-West
6167,merchant_6167,utilities,medium,EU-East
6168,merchant_6168,travel,medium,US-East
6169,merchant_6169,grocery,low,US-West
6170,merchant_6170,online,medium,EU-West
6171,merchant_6171,online,medium,US-East
6172,merchant_6172,gaming,high,APAC
6173,merchant_6173,gaming,high,US-Central
6174,merchant_6174,grocery,low,EU-East
6175,merchant_6175,online,low,EU-West
6176,merchant_6176,travel,medium,US-West
6177,merchant_6177,online,high,US-East
6178,merchant_6178,gaming,medium,APAC
6179,merchant_6179,utilities,low,EU-West
6180,merchant_6180,restaurant,low,US-Central
6181,merchant_6181,utilities,low,US-East
6182,merchant_6182,travel,low,US-Central
6183,merchant_6183,grocery,low,US-Central
6184,merchant_6184,utilities,low,EU-West
6185,merchant_6185,crypto,high,US-West
6186,merchant_6186,gaming,high,EU-West
6187,merchant_6187,retail,medium,EU-West
6188,merchant_6188,gaming,high,US-Central
6189,merchant_6189,restaurant,low,APAC
6190,merchant_6190,gaming,high,EU-West
6191,merchant_6191,utilities,low,EU-East
6192,merchant_6192,gaming,medium,EU-West
6193,merchant_6193,crypto,medium,US-East
6194,merchant_6194,crypto,high,EU-East
6195,merchant_6195,retail,low,US-Central
6196,merchant_6196,crypto,medium,US-Central
6197,merchant_6197,travel,low,EU-East
6198,merchant_6198,gaming,high,US-East
6199,merchant_6199,utilities,high,US-West
6200,merchant_6200,travel,low,EU-East
6201,merchant_6201,gaming,high,US-East
6202,merchant_6202,travel,medium,US-West
6203,merchant_6203,travel,medium,APAC
6204,merchant_6204,crypto,high,APAC
6205,merchant_6205,travel,low,EU-East
6206,merchant_6206,retail,low,EU-East
6207,merchant_6207,retail,medium,EU-East
6208,merchant_6208,grocery,low,US-Central
6209,merchant_6209,crypto,high,APAC
6210,merchant_6210,travel,medium,US-West
6211,merchant_6211,restaurant,low,APAC
6212,merchant_6212,travel,low,US-East
6213,merchant_6213,retail,low,US-Central
6214,merchant_6214,online,medium,EU-East
6215,merchant_6215,retail,medium,EU-West
6216,merchant_6216,grocery,low,US-West
6217,merchant_6217,travel,low,EU-West
6218,merchant_6218,online,low,EU-West
6219,merchant_6219,online,low,EU-East
6220,merchant_6220,travel,medium,US-East
6221,merchant_6221,crypto,medium,US-East
6222,merchant_6222,retail,low,US-West
6223,merchant_6223,gaming,high,APAC
6224,merchant_6224,utilities,low,EU-East
6225,merchant_6225,utilities,low,APAC
6226,merchant_6226,gaming,high,US-Central
6227,merchant_6227,restaurant,low,EU-West
6228,merchant_6228,utilities,low,US-Central
6229,merchant_6229,retail,low,US-West
6230,merchant_6230,restaurant,low,EU-East
6231,merchant_6231,grocery,medium,US-West
6232,merchant_6232,crypto,medium,EU-West
6233,merchant_6233,gaming,high,US-East
6234,merchant_6234,online,low,APAC
6235,merchant_6235,restaurant,medium,US-East
6236,merchant_6236,retail,low,US-Central
6237,merchant_6237,grocery,low,US-East
6238,merchant_6238,crypto,medium,US-Central
6239,merchant_6239,travel,low,US-West
6240,merchant_6240,crypto,high,US-Central
6241,merchant_6241,gaming,medium,US-West
6242,merchant_6242,online,medium,US-East
6243,merchant_6243,retail,high,US-East
6244,merchant_6244,restaurant,low,US-Central
6245,merchant_6245,crypto,low,EU-West
6246,merchant_6246,grocery,high,US-East
6247,merchant_6247,utilities,medium,US-Central
6248,merchant_6248,online,low,EU-West
6249,merchant_6249,crypto,high,US-Central
6250,merchant_6250,online,medium,EU-West
6251,merchant_6251,utilities,low,US-West
6252,merchant_6252,restaurant,low,APAC
6253,merchant_6253,online,low,US-East
6254,merchant_6254,travel,low,US-East
6255,merchant_6255,retail,low,US-Central
6256,merchant_6256,online,medium,US-Central
6257,merchant_6257,online,high,EU-West
6258,merchant_6258,travel,low,US-West
6259,merchant_6259,crypto,medium,EU-East
6260,merchant_6260,retail,medium,US-West
6261,merchant_6261,grocery,medium,US-West
6262,merchant_6262,restaurant,low,EU-West
6263,merchant_6263,gaming,medium,APAC
6264,merchant_6264,online,low,EU-West
6265,merchant_6265,grocery,medium,APAC
6266,merchant_6266,online,high,US-Central
6267,merchant_6267,travel,high,US-East
6268,merchant_6268,utilities,low,EU-East
6269,merchant_6269,grocery,low,US-Central
6270,merchant_6270,retail,medium,US-West
6271,merchant_6271,grocery,low,US-East
6272,merchant_6272,gaming,high,US-Central
6273,merchant_6273,restaurant,medium,US-East
6274,merchant_6274,travel,high,US-East
6275,merchant_6275,grocery,low,US-East
6276,merchant_6276,utilities,low,APAC
6277,merchant_6277,utilities,low,US-West
6278,merchant_6278,grocery,medium,US-Central
6279,merchant_6279,utilities,medium,EU-West
6280,merchant_6280,gaming,high,US-West
6281,merchant_6281,crypto,high,APAC
6282,merchant_6282,retail,high,US-Central
6283,merchant_6283,utilities,low,US-Central
6284,merchant_6284,travel,high,EU-East
6285,merchant_6285,travel,medium,US-West
6286,merchant_6286,retail,medium,US-West
6287,merchant_6287,gaming,medium,EU-East
6288,merchant_6288,restaurant,medium,APAC
6289,merchant_6289,retail,high,EU-East
6290,merchant_6290,online,low,EU-West
6291,merchant_6291,restaurant,medium,US-East
6292,merchant_6292,utilities,low,EU-East
6293,merchant_6293,crypto,high,APAC
6294,merchant_6294,online,low,EU-West
6295,merchant_6295,utilities,low,US-Central
6296,merchant_6296,crypto,high,EU-East
6297,merchant_6297,travel,low,APAC
6298,merchant_6298,travel,low,EU-West
6299,merchant_6299,restaurant,low,EU-East
6300,merchant_6300,retail,low,US-West
6301,merchant_6301,restaurant,low,US-East
6302,merchant_6302,gaming,low,US-Central
6303,merchant_6303,utilities,medium,EU-West
6304,merchant_6304,crypto,medium,US-East
6305,merchant_6305,travel,low,US-West
6306,merchant_6306,gaming,medium,EU-West
6307,merchant_6307,gaming,medium,EU-West
6308,merchant_6308,online,low,EU-West
6309,merchant_6309,utilities,low,EU-West
6310,merchant_6310,utilities,low,US-East
6311,merchant_6311,travel,medium,US-East
6312,merchant_6312,online,medium,EU-East
6313,merchant_6313,restaurant,low,APAC
6314,merchant_6314,online,low,EU-East
6315,merchant_6315,utilities,low,US-Central
6316,merchant_6316,online,low,US-East
6317,merchant_6317,gaming,medium,EU-West
6318,merchant_6318,restaurant,low,US-Central
6319,merchant_6319,crypto,high,US-West
6320,merchant_6320,travel,high,EU-West
6321,merchant_6321,utilities,low,US-West
6322,merchant_6322,gaming,high,US-Central
6323,merchant_6323,online,medium,US-West
6324,merchant_6324,utilities,low,US-West
6325,merchant_6325,crypto,high,US-Central
6326,merchant_6326,crypto,high,EU-West
6327,merchant_6327,travel,low,US-East
6328,merchant_6328,crypto,high,EU-West
6329,merchant_6329,gaming,high,EU-West
6330,merchant_6330,retail,low,US-West
6331,merchant_6331,gaming,high,US-West
6332,merchant_6332,restaurant,high,US-West
6333,merchant_6333,gaming,high,US-East
6334,merchant_6334,utilities,low,EU-West
6335,merchant_6335,gaming,low,US-East
6336,merchant_6336,travel,medium,US-Central
6337,merchant_6337,crypto,low,EU-West
6338,merchant_6338,crypto,medium,US-East
6339,merchant_6339,travel,high,US-West
6340,merchant_6340,grocery,medium,US-East
6341,merchant_6341,online,low,EU-East
6342,merchant_6342,gaming,high,US-East
6343,merchant_6343,restaurant,low,EU-East
6344,merchant_6344,gaming,high,EU-West
6345,merchant_6345,gaming,high,EU-West
6346,merchant_6346,retail,low,US-West
6347,merchant_6347,grocery,low,EU-West
6348,merchant_6348,gaming,low,US-Central
6349,merchant_6349,retail,low,APAC
6350,merchant_6350,gaming,medium,US-West
6351,merchant_6351,travel,low,APAC
6352,merchant_6352,grocery,medium,EU-East
6353,merchant_6353,retail,low,EU-West
6354,merchant_6354,restaurant,high,EU-East
6355,merchant_6355,gaming,high,US-East
6356,merchant_6356,retail,medium,US-East
6357,merchant_6357,utilities,low,EU-West
6358,merchant_6358,gaming,medium,EU-East
6359,merchant_6359,travel,high,EU-West
6360,merchant_6360,gaming,high,US-East
6361,merchant_6361,retail,medium,US-Central
6362,merchant_6362,utilities,low,EU-East
6363,merchant_6363,grocery,low,APAC
6364,merchant_6364,grocery,low,EU-West
6365,merchant_6365,crypto,medium,US-West
6366,merchant_6366,grocery,low,US-Central
6367,merchant_6367,grocery,medium,US-Central
6368,merchant_6368,retail,medium,EU-West
6369,merchant_6369,retail,low,US-West
6370,merchant_6370,online,low,US-West
6371,merchant_6371,grocery,low,US-West
6372,merchant_6372,utilities,medium,US-West
6373,merchant_6373,gaming,high,EU-East
6374,merchant_6374,retail,medium,US-West
6375,merchant_6375,grocery,low,EU-East
6376,merchant_6376,travel,low,APAC
6377,merchant_6377,grocery,medium,APAC
6378,merchant_6378,grocery,high,US-West
6379,merchant_6379,crypto,high,EU-West
6380,merchant_6380,utilities,low,EU-East
6381,merchant_6381,retail,medium,EU-East
6382,merchant_6382,grocery,low,EU-West
6383,merchant_6383,restaurant,high,US-West
6384,merchant_6384,grocery,low,EU-West
6385,merchant_6385,utilities,high,US-West
6386,merchant_6386,grocery,high,APAC
6387,merchant_6387,online,low,APAC
6388,merchant_6388,grocery,low,EU-East
6389,merchant_6389,utilities,low,US-East
6390,merchant_6390,travel,medium,US-Central
6391,merchant_6391,gaming,high,US-East
6392,merchant_6392,online,high,US-West
6393,merchant_6393,online,medium,EU-West
6394,merchant_6394,gaming,high,EU-West
6395,merchant_6395,retail,low,US-Central
6396,merchant_6396,crypto,high,EU-West
6397,merchant_6397,grocery,low,US-West
6398,merchant_6398,travel,medium,APAC
6399,merchant_6399,gaming,low,US-Central
6400,merchant_6400,gaming,high,EU-West
6401,merchant_6401,grocery,low,US-Central
6402,merchant_6402,retail,high,US-West
6403,merchant_6403,gaming,medium,US-Central
6404,merchant_6404,restaurant,low,US-East
6405,merchant_6405,retail,low,EU-East
6406,merchant_6406,restaurant,low,EU-East
6407,merchant_6407,online,low,US-West
6408,merchant_6408,grocery,low,US-East
6409,merchant_6409,online,medium,US-Central
6410,merchant_6410,utilities,low,APAC
6411,merchant_6411,restaurant,low,US-East
6412,merchant_6412,crypto,high,US-West
6413,merchant_6413,grocery,low,APAC
6414,merchant_6414,travel,low,APAC
6415,merchant_6415,crypto,medium,EU-West
6416,merchant_6416,restaurant,low,EU-East
6417,merchant_6417,retail,low,EU-West
6418,merchant_6418,retail,low,EU-East
6419,merchant_6419,travel,low,EU-West
6420,merchant_6420,utilities,low,US-East
6421,merchant_6421,travel,medium,EU-East
6422,merchant_6422,online,low,US-East
6423,merchant_6423,travel,low,US-Central
6424,merchant_6424,retail,high,EU-East
6425,merchant_6425,grocery,medium,EU-West
6426,merchant_6426,retail,low,APAC
6427,merchant_6427,online,low,EU-East
6428,merchant_6428,crypto,high,US-East
6429,merchant_6429,utilities,medium,US-West
6430,merchant_6430,travel,medium,EU-West
6431,merchant_6431,utilities,low,US-East
6432,merchant_6432,gaming,high,US-East
6433,merchant_6433,travel,low,EU-West
6434,merchant_6434,grocery,low,US-Central
6435,merchant_6435,utilities,low,US-East
6436,merchant_6436,restaurant,low,EU-West
6437,merchant_6437,restaurant,medium,US-Central
6438,merchant_6438,grocery,medium,APAC
6439,merchant_6439,restaurant,high,EU-West
6440,merchant_6440,travel,low,US-Central
6441,merchant_6441,utilities,low,EU-East
6442,merchant_6442,travel,low,EU-West
6443,merchant_6443,retail,medium,EU-East
6444,merchant_6444,crypto,medium,US-Central
6445,merchant_6445,crypto,medium,US-West
6446,merchant_6446,retail,medium,US-Central
6447,merchant_6447,crypto,high,EU-West
6448,merchant_6448,utilities,low,EU-East
6449,merchant_6449,utilities,low,EU-West
6450,merchant_6450,restaurant,medium,APAC
6451,merchant_6451,gaming,high,EU-West
6452,merchant_6452,crypto,high,US-East
6453,merchant_6453,travel,low,US-Central
6454,merchant_6454,grocery,low,EU-East
6455,merchant_6455,grocery,medium,US-East
6456,merchant_6456,travel,medium,US-West
6457,merchant_6457,online,medium,EU-West
6458,merchant_6458,crypto,high,US-Central
6459,merchant_6459,retail,medium,EU-West
6460,merchant_6460,online,low,EU-East
6461,merchant_6461,travel,medium,EU-West
6462,merchant_6462,grocery,medium,US-West
6463,merchant_6463,restaurant,high,US-East
6464,merchant_6464,crypto,medium,EU-East
6465,merchant_6465,retail,medium,US-East
6466,merchant_6466,crypto,high,US-West
6467,merchant_6467,crypto,high,EU-West
6468,merchant_6468,travel,high,US-East
6469,merchant_6469,utilities,medium,US-East
6470,merchant_6470,utilities,low,EU-East
6471,merchant_6471,restaurant,medium,EU-East
6472,merchant_6472,utilities,low,US-West
6473,merchant_6473,restaurant,medium,APAC
6474,merchant_6474,retail,low,EU-West
6475,merchant_6475,crypto,low,US-West
6476,merchant_6476,grocery,low,US-Central
6477,merchant_6477,retail,low,EU-East
6478,merchant_6478,retail,medium,US-Central
6479,merchant_6479,restaurant,low,EU-East
6480,merchant_6480,utilities,low,US-Central
6481,merchant_6481,crypto,medium,US-Central
6482,merchant_6482,grocery,low,APAC
6483,merchant_6483,grocery,low,US-East
6484,merchant_6484,restaurant,medium,US-East
6485,merchant_6485,crypto,high,EU-West
6486,merchant_6486,grocery,medium,EU-West
6487,merchant_6487,gaming,medium,US-West
6488,merchant_6488,travel,medium,APAC
6489,merchant_6489,retail,low,APAC
6490,merchant_6490,crypto,high,US-Central
6491,merchant_6491,online,medium,EU-West
6492,merchant_6492,online,low,US-East
6493,merchant_6493,grocery,low,US-East
6494,merchant_6494,restaurant,low,EU-East
6495,merchant_6495,crypto,medium,APAC
6496,merchant_6496,crypto,high,US-East
6497,merchant_6497,restaurant,high,US-Central
6498,merchant_6498,grocery,medium,US-East
6499,merchant_6499,travel,low,US-Central
6500,merchant_6500,gaming,high,EU-East
6501,merchant_6501,crypto,high,US-Central
6502,merchant_6502,travel,low,US-West
6503,merchant_6503,grocery,low,US-East
6504,merchant_6504,restaurant,low,APAC
6505,merchant_6505,utilities,high,EU-West
6506,merchant_6506,online,low,US-West
6507,merchant_6507,grocery,low,US-Central
6508,merchant_6508,utilities,medium,EU-East
6509,merchant_6509,crypto,high,EU-West
6510,merchant_6510,gaming,medium,US-Central
6511,merchant_6511,travel,medium,US-East
6512,merchant_6512,retail,low,US-Central
6513,merchant_6513,restaurant,low,US-West
6514,merchant_6514,gaming,high,APAC
6515,merchant_6515,gaming,high,APAC
6516,merchant_6516,gaming,high,EU-West
6517,merchant_6517,crypto,medium,EU-East
6518,merchant_6518,restaurant,medium,APAC
6519,merchant_6519,online,low,US-Central
6520,merchant_6520,travel,low,APAC
6521,merchant_6521,online,medium,EU-West
6522,merchant_6522,online,medium,US-East
6523,merchant_6523,online,low,EU-East
6524,merchant_6524,restaurant,low,APAC
6525,merchant_6525,grocery,low,US-East
6526,merchant_6526,grocery,high,EU-East
6527,merchant_6527,retail,low,US-West
6528,merchant_6528,online,low,APAC
6529,merchant_6529,online,low,US-East
6530,merchant_6530,online,medium,EU-West
6531,merchant_6531,gaming,high,EU-West
6532,merchant_6532,restaurant,low,EU-East
6533,merchant_6533,utilities,low,US-Central
6534,merchant_6534,gaming,high,EU-West
